RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
97155,93215,Delano,CA,Bakersfield,Kern,3619,72600,73200,73800,74500,75300,75800,75900,75900,76100,77000,78300,79300,79500,79600,79800,80000,80200,80900,81300,81400,81600,81900,82200,82700,83200,83600,84100,84400,84400,84200,84200,84400,84600,84800,85000,85200,85500,85500,85200,85000,85100,85200,85500,86200,86800,87000,87100,87000,87200,87600,87800,87400,86700,86300,86400,86600,86700,87100,87600,88100,88400,89000,89600,90300,90600,90600,90900,91900,92400,92600,92900,93500,93700,93600,93500,93900,94500,95300,96000,96200,96600,97100,98000,98700,99100,99500,100100,100900,102100,103600,104600,105500,106300,106800,107200,108300,110700,114100,118000,121800,126000,130100,133800,136400,139100,142100,145600,149700,154100,157900,161500,165400,169700,174200,178700,184600,192700,201100,207700,213100,218000,221500,224400,226400,226800,226900,228300,229200,228500,227900,229100,230300,230200,228900,227500,225800,223500,220600,217400,214200,210600,207200,203000,197800,192300,187900,183400,178700,174000,170200,166500,162900,159300,155900,152700,149300,145500,141600,138900,137500,135800,132800,129900,128000,126000,124300,122800,121600,120900,120800,120200,119400,118900,118600,117800,116600,115500,114000,112800,112200,111900,111500,111300,111000,111500,112600,113500,114100,114900,115300,115300,115700,116600,117400,117600,117500,117400,117900,118700,119600,120800,122700,124800,126200,127200,128500,130200,132000,133600,134700,135800,136900,137500,137600,137700,138200,139300,140400,141300,142600,143800,146000,149000,151800,155000,158600,161100,162900,164300,165900,168100,170100,171500,172200,172600,172800,173000,173600,174700,175900,176700,177300,178000,178700,179500,180400,181600,183600,186000,187800,189400,191200,193400,195300,196200,196600,197500,198400,198900,198800,198200,198400,200100
97221,93305,Bakersfield,CA,Bakersfield,Kern,3638,63200,64100,64400,64400,64600,64700,64500,64000,63700,63800,63900,63900,63500,63200,63100,63200,62900,63000,63400,63900,64200,64700,65300,65500,65200,65000,64900,64500,64000,63800,64000,64500,65100,65800,66300,66500,66900,67200,67500,67800,68000,68000,67900,68000,68000,68100,68400,68700,68800,69000,69000,68900,68800,68700,68700,68500,68600,69200,69800,70200,70600,70900,71200,71600,72000,72100,72200,72600,73000,73800,74900,75700,76300,77200,77700,77800,78400,79500,80600,81700,83000,84300,85500,86800,88200,89700,91500,93300,95000,96600,97900,99500,101200,103000,105100,107500,110200,113900,118500,123500,128600,133700,138700,143100,146800,149800,152800,156300,159200,161400,165400,171900,178300,184100,189700,195400,200100,203300,205500,208300,211500,214100,214100,212500,211200,211200,211800,212100,211300,210000,208500,206800,204900,202200,198500,194600,191100,187500,183700,179300,174500,170700,167700,164200,160900,157700,154200,150900,147100,142100,137100,132700,128400,123900,119700,115700,111400,107100,102800,98400,94600,91400,88400,85500,85000,86100,86100,84700,84100,84000,84100,83800,83200,83000,83100,82700,81100,79000,77700,76900,75700,74100,72700,71300,70200,69600,69500,70000,70100,70100,70300,71100,72200,73200,74000,74900,75700,76200,76600,77600,79200,80900,82400,83900,85900,88300,91200,94700,98300,101900,105200,107400,108500,109600,110900,112000,112300,112500,113100,114500,115800,116000,115300,115200,115800,116500,117100,118100,119200,120400,121700,123400,124900,125700,126600,127600,128200,128400,129100,129800,129800,129700,130000,130000,129900,130000,130300,130900,131700,132500,133000,134200,136200,137900,138400,138500,139100,139900,140800,142300,143800,144400,144700
97229,93314,Rosedale,CA,Bakersfield,Kern,4522,168900,170300,171400,171700,172200,172800,172700,171900,171000,171000,172400,173800,173700,173000,172400,171600,170300,168700,168100,168400,168500,168600,169300,171000,173600,175700,176700,177900,178800,179400,180600,182600,183600,183900,184900,186600,187200,187300,187600,187400,186400,185600,185900,186900,188300,190000,191100,191200,191200,191800,193400,195900,197700,198500,199400,200100,200700,201600,202800,203700,204900,205900,206200,206200,207500,209800,211600,212900,215000,217600,219700,221200,223000,225000,226500,227900,230300,233800,236300,238500,241500,245000,248800,253100,257000,260300,263400,267100,271000,274200,277600,282000,286500,290600,294000,297600,302100,308600,317300,328300,339800,350800,360300,368900,375900,381900,388700,397300,404700,411000,419700,429700,438000,444100,449100,454600,462600,470100,473100,474200,477700,482300,482500,477600,472700,471500,472000,471000,467500,464900,464600,463400,459600,456400,452200,443400,433400,424700,418300,411700,404300,396800,390800,384700,378000,369600,361600,356200,351400,345700,340200,335600,331400,327500,323900,320400,316300,311700,308100,305900,303100,298600,294400,291100,288600,286600,283900,280500,278800,278000,276100,273500,271800,271100,270200,268200,265700,263300,261500,260800,259900,258400,257600,257500,258000,258900,259300,260100,261300,262200,262900,263900,265500,267900,269500,269900,270800,273300,276000,279100,282100,285000,287900,291100,293900,296700,300600,307200,314200,319200,322900,326700,329300,331600,334400,336400,338400,340800,342500,342900,343700,344900,345500,344700,344700,345700,346300,345900,346000,346700,347700,348200,347400,346200,346000,346700,347000,346800,346600,346500,346100,345100,345100,346300,346700,345600,344700,344600,345800,347200,348900,352200,356600,359800,360900,360400,359900,360500,361700,362700,363600,365000,367100
97336,93560,Rosamond,CA,Bakersfield,Kern,5310,85500,85200,84800,84500,84500,84400,84000,83500,83200,83300,83100,82500,81600,80300,79100,78100,76800,75400,74600,73900,73500,73300,73600,73900,74100,74200,74200,73900,73800,74300,74600,74800,75000,75300,75700,76200,77000,77900,78700,78900,79100,79500,80200,80600,81000,81800,82600,82900,83400,84200,85300,86700,88200,89500,91100,92800,94200,95100,96200,98000,99900,101700,103500,105300,106800,107900,108800,109800,110400,110800,111300,111900,112100,112400,112700,113100,114000,115300,116500,117800,119800,122300,124800,127600,130500,133300,136100,139000,141900,144000,146400,149500,153100,156600,160300,163600,166700,170500,175200,180500,186000,192300,198800,204900,211000,218600,226000,232200,237300,242300,247800,253600,259600,264800,268700,272600,276000,277600,278600,280800,283600,285700,286400,286000,285800,286400,286600,285100,282400,279800,278000,276100,273800,271300,267900,263500,259400,255600,251400,246100,239400,232700,226200,220400,215500,211000,206200,201200,195600,189700,184000,178300,172200,166400,161100,155900,150300,144500,139900,136600,133000,128700,125700,124300,125200,126700,126200,124500,124200,124300,123500,122000,121000,119700,118000,116800,115800,114900,114900,115100,114300,113300,112900,112600,112700,113600,114600,115300,115600,116000,116600,117400,118200,118500,118200,118000,118600,119900,121600,123200,124500,125900,127400,129100,130800,133500,137200,141000,144100,147100,149500,151400,152100,152100,152400,153300,155000,156900,158600,159700,160500,160900,161000,161000,160900,161100,161800,162900,163800,164700,166100,167300,168300,169000,170100,172100,174100,175200,176700,178800,180600,182300,184200,186100,188000,190000,191500,192700,193800,195400,197800,200700,203600,206400,208700,210600,212800,215900,218200,219600,222400,226400,228800
97208,93280,Wasco,CA,Bakersfield,Kern,6504,71100,72400,73600,74300,74400,74300,74300,74200,73900,74000,74600,74700,74300,74100,74000,73800,73800,74200,74600,75000,75600,76000,76200,76400,76600,76700,76500,76400,76700,76600,76100,75500,74900,74700,74900,75300,75500,75500,75500,75700,75800,76000,76200,76500,77100,77600,77600,77100,76700,76600,76200,75500,74900,74600,74700,75200,75600,76500,77500,78000,78100,78400,78900,79300,79700,80100,80600,80800,81000,81300,81800,82400,82700,82600,82400,82400,82900,83900,84300,84400,85000,86200,87600,88500,89500,90500,91100,91700,92000,91700,91600,92400,93600,94400,95000,96000,97300,99400,102200,104900,107900,112200,117100,121400,125100,128400,131800,135800,140300,145900,153000,161100,168000,174100,180300,187700,193400,197800,202300,208100,213000,215900,217700,219100,221100,222200,223000,221600,219900,219500,220800,220800,220200,219100,216600,213500,210800,207800,203100,198900,196400,194200,190000,184600,179700,174700,170000,166200,162900,159800,157000,154200,151600,149400,147100,144400,141300,138000,135400,133800,131500,128100,125700,124900,123400,120700,118400,117200,116600,116200,115400,113900,112000,110100,108200,106200,104300,102300,100700,99000,97200,96100,95700,95500,95700,96100,96200,96400,97400,99000,100400,101400,102000,102400,102600,102200,101600,101500,101800,102000,102300,103100,104200,106100,108600,111000,112800,115000,118000,121600,124800,126900,127800,128200,128600,129200,130600,132800,133900,134800,136900,139600,141200,142600,144600,146500,148200,149400,149900,150800,152600,154300,155000,156100,157700,158700,159000,159500,160400,161400,162600,162800,163300,163400,162700,161700,161400,161900,162900,163800,164500,165500,166500,166700,166800,167000,167000,166800,167200,167700,168500,170600,172900
97194,93263,Shafter,CA,Bakersfield,Kern,6989,73100,74300,75200,75300,75200,74800,74300,74100,74300,74800,75500,76100,76300,76500,76600,76800,77200,77500,77800,78100,78300,78600,78800,78900,78600,78300,78000,77700,77200,76900,76600,76200,75800,75700,75700,75600,75600,75900,76400,76600,76600,76900,77600,78400,79000,79600,80500,81400,81800,82100,82300,82200,82000,81500,81000,81000,81300,81700,82100,82500,83000,83000,83200,83600,84100,84400,84800,84800,84800,85200,85600,85900,86400,86700,86700,87200,87900,88400,88900,89800,90800,92000,92700,93400,94200,94200,93600,93400,93100,92900,93400,94500,95500,96200,97400,99100,101200,104500,108500,112100,115700,119500,122300,125100,128600,132100,135400,138100,139900,142800,147500,152800,160100,169700,178500,185000,189900,194000,198300,202600,206200,210400,215400,219500,221100,221100,220700,220300,220000,219900,219900,220500,221300,220500,218400,215500,212200,209200,207300,205200,202700,200500,197400,193200,190000,187100,182300,177200,172600,168100,164000,160700,157200,153600,150100,146800,143100,139100,135700,133300,131000,128200,126200,124800,124100,123700,122900,121800,121200,120800,120500,120000,119000,117400,115200,112900,110600,108400,106600,105300,103600,101900,100600,99500,98800,98200,97200,96600,96200,96300,97000,98000,98800,99100,99300,99600,100200,101600,103500,105300,107000,108400,110000,112200,114600,116900,119000,121600,124600,128000,130800,132800,134300,136200,137600,138100,138700,139800,140500,141000,142000,143700,145100,146200,147700,149100,150400,151400,152700,154700,157300,159400,161200,162700,163700,164400,165500,166600,167100,167800,168500,169400,170100,169900,168700,167900,167700,167700,167700,168000,167900,168500,169800,171200,171900,172500,172300,171000,171200,173600,174800,174800,175600
97198,93268,Taft,CA,Bakersfield,Kern,7133,56300,57000,56600,55500,54800,54300,53600,53500,54200,54900,55200,55100,55000,54800,54800,55200,55300,55200,55200,55600,55400,55000,55000,54900,54300,54200,54800,55300,56000,57200,58600,59100,58300,57300,56800,56800,57000,56700,56600,57100,57700,58300,58900,59700,60800,61400,61800,62600,63200,63500,63000,61900,60800,59900,59200,58700,58600,59200,59700,59800,59700,60200,61300,62900,64300,65400,66800,67800,68200,68300,68600,68800,68300,67800,68000,69300,71300,73000,73600,73500,73800,74400,75000,75200,76100,77300,78200,78600,79100,78700,77600,76800,77600,79000,80100,80900,82400,84300,86000,87700,89500,91100,93200,96300,99800,102600,105200,108100,110900,112800,114800,114900,113600,113900,116900,120100,122300,125000,128900,134100,139200,143500,146500,149400,151300,153000,154400,155900,156900,158200,158200,157300,156300,155300,152600,149700,148400,148500,147600,145800,143800,141300,138000,133600,129800,126900,125700,125600,125900,125200,124400,123400,122900,122700,122300,121400,120300,119200,119100,119100,117500,115100,112400,109900,104700,98500,94600,93400,91800,89500,86200,83100,81600,80400,79100,77700,76900,76200,76000,75600,75000,74400,74300,73900,72900,71700,70600,70100,70400,70900,70500,69900,69800,69400,68900,68800,68800,68700,69400,70700,72500,74500,76000,76900,77800,79400,81400,83600,86400,90700,94500,96300,97300,98700,100600,102700,105300,108100,110700,112600,113700,113600,112800,112300,112800,113400,112600,110900,110400,111400,112800,113200,113200,113200,113200,113100,113000,112900,113500,114300,114000,112700,111500,111500,112600,114100,115200,116000,116800,118200,120100,121400,121600,121500,121500,121500,121100,121100,122000,123400,124800,126100,127000
97217,93301,Bakersfield,CA,Bakersfield,Kern,7236,75900,77100,78200,79000,79200,79000,78800,78400,78300,78900,79700,79700,78700,77300,76300,75600,75100,75200,75500,75700,75800,75800,76300,76800,77300,77800,78300,78400,78000,77600,77700,78000,78500,78900,79200,79800,80900,81500,81000,80500,80900,81500,81900,81800,81600,82000,82700,82600,82600,83100,83400,83300,83200,83400,84100,85000,85600,86100,86600,87300,88200,89500,90600,91600,92700,93900,95000,95800,96400,97200,99200,101800,102900,102700,102900,103600,104800,105900,106600,107400,108800,110100,111000,112200,113500,114800,116100,117700,118800,120600,122800,125100,127700,131100,133000,133600,135200,139000,143800,148800,153900,157700,160800,164300,167700,171100,176400,183000,189600,195300,200800,206400,211700,216200,221600,228000,233100,235700,237000,237400,237800,239600,242700,245100,246700,248800,249600,248200,246600,246100,245800,246000,244100,239500,234400,230800,227700,224000,220300,216400,212700,208000,201300,192600,186400,181300,174800,168800,165600,163400,161200,158800,156200,154000,152400,150600,148300,145400,142900,140400,136200,131800,127200,124200,121800,119300,116500,115600,114600,113500,112600,111800,110300,108100,106400,104800,103300,102000,101700,101500,100900,100400,100500,99500,98000,96500,94900,93400,92600,92100,91600,90800,90800,91600,91900,92000,92700,94500,97000,99000,101000,103800,106500,108200,110600,113700,116500,119300,123000,126800,130300,134000,136700,137600,138400,139400,139600,139700,141300,143800,146000,147500,148500,149200,150400,152600,155500,158700,161100,162300,163900,165800,166900,167200,167100,166900,167200,167200,167300,168300,168500,167500,166600,166700,167000,168300,169900,170900,170400,170200,171300,173300,174200,174100,172500,170500,170100,170900,172600,174400,175900,177000,177700
97147,93203,Arvin,CA,Bakersfield,Kern,7521,71500,72300,72500,72400,72800,73300,73500,73300,73300,73800,74500,74700,74500,74000,73400,72700,71200,68900,67400,66900,66900,67200,67700,68000,68100,68300,69100,70000,71000,72100,73100,73400,73600,74100,74800,75500,75900,76000,75600,75300,74800,74000,73400,73700,73900,73600,73300,73200,73300,73900,74800,75800,76800,77700,78100,78100,78100,78600,79200,79700,80100,80600,80900,81000,81200,81900,82700,83000,82800,82500,82600,83200,83700,84300,85000,85300,85500,85600,85800,86500,87800,89000,89700,90000,90600,91600,92300,92500,93000,93600,94300,95500,97000,97900,98400,99700,101800,102900,103500,105500,108100,111300,115000,118000,120600,125200,130700,134800,137300,141100,147400,154000,160000,165900,171800,177900,183100,186600,189300,192200,195100,198400,200300,201600,203400,206100,208000,208500,207700,206000,204600,204700,205100,205400,205000,202000,198000,194000,190400,187000,183700,180800,178100,174800,170300,165300,160400,156200,152300,148900,145900,143300,140300,136900,133900,131400,128900,126200,124000,122100,118900,114300,109900,105600,102800,101600,100000,97800,96600,94200,91100,89800,90400,90600,90200,89800,89300,88700,87700,86100,84000,83000,82600,81200,79300,78200,78400,78900,79200,79400,79600,80100,80900,81800,83100,84900,86600,87700,87900,88200,89000,90600,92400,94200,95800,98100,100700,103000,105500,108000,110000,111800,113400,114400,115200,117300,120700,123800,125700,127300,129300,131100,133100,135100,136700,137900,139600,140900,140800,140600,141500,142400,142900,143100,144100,145900,146900,146800,147200,148600,149600,150100,151000,151600,151700,152400,153300,154100,155800,157500,158100,158600,159500,159500,158600,156900,155400,156000,155900,154200,152400,151800,151600
97297,93505,California City,CA,Bakersfield,Kern,7873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,83500,82800,81800,80000,77800,76300,75700,75500,74900,74400,74100,74300,74300,73900,73300,72600,71500,70500,69900,70100,70700,70900,70800,70800,71400,72300,73600,74200,74000,74400,75600,76600,77500,78300,79000,79800,80800,81400,82200,82600,82300,81900,82100,83100,84400,85300,86100,87400,89100,90200,90200,89700,89500,90100,91600,93500,95400,97600,100100,102400,103800,104800,105500,105700,105400,106100,107500,108300,108900,110700,113000,114700,116000,117300,118600,119800,120900,122100,123900,126600,128700,129500,129800,131300,133900,136400,138600,140400,142400,144000
97175,93241,Lamont,CA,Bakersfield,Kern,8551,62500,62600,62900,63400,64200,64700,65000,65400,65900,66400,66400,66200,66200,66300,66100,65500,65000,64600,64000,62200,60000,58500,58700,59800,60500,60700,61100,61000,60600,60400,60700,61300,62300,63400,64000,64200,64400,64700,64800,64400,64100,64000,64100,64400,64500,63900,63300,63000,63100,63900,64900,65500,66100,66900,67700,68200,68400,68600,68900,69300,70000,70800,71200,71400,71300,71100,70800,70700,70600,70800,70800,70600,70300,70400,71100,72100,73000,73800,74300,75100,76400,77700,78900,80300,81600,82500,83400,84800,86000,87100,88200,89600,91000,92000,93100,94000,95100,95600,95600,96600,99100,101100,102900,105500,109000,113100,117900,122200,125400,128300,132000,136100,139500,144300,150100,155500,160200,165000,168800,172600,177200,181900,186000,188800,190600,192100,192800,192200,191300,190700,189800,189000,188500,187900,185700,182100,178100,175000,171300,167600,164700,161500,156800,150400,143700,136700,131400,127900,125400,122600,120000,117700,115900,114300,112300,109900,107300,104900,102800,100100,96900,93200,89700,86900,82600,77500,74800,74400,74100,73900,73400,73000,72800,72300,71500,70600,69400,68700,68000,66700,65800,65500,65300,64700,64100,63800,63500,62900,62300,61700,60700,59900,59400,59000,58600,58500,58300,58500,59400,60600,62100,64000,66200,68100,69900,71000,71600,72000,72100,72200,72600,73400,74500,75400,76500,77700,78900,80200,81400,83300,86700,89700,90600,91500,94600,98300,100800,102400,102800,102400,102300,103200,104200,105300,106200,106700,106100,105100,104200,103400,103800,106100,108800,110200,110900,111900,113100,114100,114800,115700,117100,118600,119800,121000,121900,122400,122100,122200,123000,123500,124100,124700,124600
97183,93250,Mc Farland,CA,Bakersfield,Kern,9029,67900,68500,68400,68300,68400,68500,68700,68700,69100,70100,71100,71200,71200,71500,71700,71500,71600,72000,72100,72100,71900,71600,71700,71900,71800,71300,71200,71700,72000,72000,71700,71500,71600,72000,72400,72700,73000,73200,73300,73500,73600,73400,74000,75100,75500,75300,75300,75400,75400,75700,76200,75900,75400,75200,75100,75000,75000,75100,75800,76700,77400,78200,79600,80800,81900,82500,82600,82500,82300,82400,82500,82100,81900,82000,81800,81400,81900,83000,83800,84500,85500,87100,88300,89000,89400,89900,90300,90400,89800,89500,90000,90100,90100,91100,92500,94000,95700,97400,99200,102100,105600,109100,112200,116000,119900,123100,125500,128400,132100,135800,139600,144000,147100,148500,150900,155800,161500,165500,168500,173100,177300,180600,183600,187400,192600,199100,203000,203100,202100,201800,201300,200000,198900,198000,197200,195400,192500,189100,186400,183700,181100,179200,177000,173100,169100,165400,161400,157500,154500,152000,149600,147000,145000,143800,142900,141400,139400,137400,134900,131800,128500,126100,125000,125200,122000,116800,113200,112100,110800,109600,108200,107000,105600,103600,101500,99600,98500,97100,95600,94100,92400,90800,90200,90200,90800,91400,91500,91100,92200,94300,95600,95800,96200,96600,96400,95400,94500,94200,94200,94600,95700,97600,99700,101800,104100,107000,110200,113500,116800,119700,121700,122700,123300,123700,123800,124000,125100,127000,129100,130900,132200,133100,133900,134600,135900,137600,139800,142500,145000,147100,148800,150200,150800,151500,152900,154100,154000,153600,153500,153700,153500,152800,152600,153200,154100,154400,153700,152900,153700,155800,157900,159300,159600,158900,158200,158100,158900,160000,162800,165500,166900,166600,166700
97174,93240,Lake Isabella,CA,Bakersfield,Kern,9666,69900,69900,70300,71100,71800,72000,71900,71500,71100,71300,71700,71900,71900,72000,72000,71400,70400,69600,69500,70400,72200,73500,73700,73700,73700,74000,74400,75100,75800,76600,77500,78000,78100,78000,77700,77500,77400,77000,76600,76500,76000,75100,74300,73900,73600,73400,73400,73900,74700,75700,76200,75800,74900,74500,75200,76000,76400,77000,77900,78100,77900,77500,77100,77200,78000,78900,79300,79400,79500,79900,80700,81500,82200,82900,83500,83700,83900,83600,82800,82700,84400,86300,87900,88800,89800,91400,92900,93600,94200,95000,96400,98400,100000,101200,102600,104700,107300,110600,114300,118600,123000,127200,130400,132700,133800,135400,137500,140100,141600,142800,145300,149900,155700,162200,168100,173200,177500,180200,182500,184600,185400,184600,184400,183700,183000,183400,183500,181500,180400,181100,180700,179100,179000,180000,179400,177300,174800,172200,169900,168300,167400,167100,166000,164500,163500,162200,160100,158200,156100,153800,152100,151000,150900,151700,152000,151000,150100,149000,147400,146800,147200,147800,148100,148500,143700,136200,132200,131700,130200,129200,129200,129100,127200,124000,121400,119400,117800,116200,115400,114700,112500,109000,106200,103600,102200,102100,102400,102900,103900,104700,104700,104900,106000,108300,110200,110500,110100,109400,107900,106500,107800,110000,110700,110100,110500,110900,111100,112300,114000,115600,117500,119000,119400,119700,120900,123100,125200,126600,127200,127300,127100,126600,125900,125100,124600,124700,124200,123000,122300,122200,122600,123900,125000,126100,127900,129000,128500,127600,127500,127700,127600,128100,129100,129800,130500,132200,133800,134900,136400,138000,138300,138000,138400,139000,139300,139600,139500,138500,137000,137100,139300,142800,145600
97164,93225,Frazier Park,CA,Bakersfield,Kern,10481,77300,77700,77700,77600,77800,78000,77900,77600,77700,78400,78600,78400,78400,78100,77700,78000,78500,78700,78800,79100,79300,79400,79700,80400,81000,81500,81500,80100,78400,77300,76600,75900,76400,77700,78900,78900,78900,79400,80300,80700,80900,80900,81100,81700,82400,82500,82600,83000,83100,83500,84500,86900,90000,92200,93300,94200,95100,95900,96900,98200,99500,100400,100900,100000,98200,97000,97800,99000,99700,100600,102200,103900,105300,107000,108200,109000,109700,111600,113900,115700,116900,118400,120500,123400,126700,129800,132100,133600,135500,138600,142100,145600,149500,153800,157100,160200,164600,170200,177300,185700,193600,200200,206500,211800,215800,219500,223100,224300,223000,221600,222000,226200,232900,237600,238800,239900,241700,243000,244000,246200,247900,248500,249300,250200,250100,249100,247700,247600,249800,252700,254800,256900,259200,258200,254900,252300,250100,245800,242100,237200,230600,225000,220300,214200,207000,200700,196700,194700,192900,192000,191400,191000,191100,191800,192900,193900,194300,194100,192300,187500,181600,175900,170700,167200,161500,152800,144900,138500,133100,130000,127600,124500,121700,119500,117600,115900,114800,113300,111000,108700,106700,104900,102700,100500,98300,96500,94500,92700,91400,90900,90900,91000,92100,93700,95100,95900,97100,99500,102200,104000,106500,109900,112400,114300,116600,118300,119500,121400,123300,124300,124100,123700,123500,123900,125000,127000,129700,132400,133800,134100,134300,134700,136100,137500,138800,139600,140500,141200,140700,140000,141300,144500,146900,148600,150600,153200,154500,155200,156500,158500,159400,159100,158500,158300,158600,159600,160200,160700,162100,163800,165300,167000,168200,168500,169300,171200,172800,173600,173600,173200,173400,175700,178500
97294,93501,Mojave,CA,Bakersfield,Kern,10685,50700,50600,50300,50100,49900,49900,49800,49500,49900,50700,51100,51700,52500,53100,53900,53900,53200,52900,53100,53000,52500,52500,53100,53800,54100,54100,53900,53700,54000,54500,55300,56300,56700,55900,55100,54600,54000,53500,53200,53100,53600,54000,53600,52800,52600,52900,53500,54600,55600,56300,57100,57800,58200,58100,58300,58600,58300,57900,58200,59100,59700,60000,60100,60400,60700,61200,62100,62800,63300,63800,64500,64700,64700,65100,66200,67500,68900,69800,70100,70600,72100,73600,73600,72600,72300,72100,71900,72000,71900,71600,71800,72900,74400,75700,76800,78500,81800,86200,89000,91500,94900,97900,100200,102900,106400,110500,114700,118600,121900,124700,128800,132000,134200,139300,146500,151300,154100,156400,159200,162500,164700,166000,167100,168200,168300,168300,168300,169100,169900,170700,171500,171600,171600,172100,171900,171000,169800,167100,162900,159300,156700,154700,152400,149600,144800,138200,132800,129700,127000,124100,120700,117700,115900,114700,112800,110400,108000,105300,103900,104800,106800,106600,105800,103600,100000,96800,96000,95400,95000,94300,91400,86600,82700,81600,82000,82300,82200,81100,78900,76800,75000,74000,74300,74600,73700,72000,70400,68600,66300,63900,62800,62800,63500,64500,64900,64600,64100,64200,65100,66600,67900,68800,69200,69600,69600,70000,71100,72400,73500,74300,73800,72900,72700,72500,72100,71900,72100,72500,72600,72600,72800,72500,71300,70400,70700,71500,71900,72300,72900,73800,74900,76000,77000,78000,78900,80000,81600,82900,83300,82900,82100,80900,80600,80600,80600,80300,80200,80300,80600,81100,81500,82900,85200,86500,85900,84800,84400,85300,88000,91200,94000,97300,101100
